door_thickness_mm,lock_distance_mm,steel_area_scale,ferrite_thickness_mm,ferrite_mu_prime,phone_offset_mm,phone_angle_deg,antenna_L_tolerance_fraction,Q_multiplier,matching_C_tolerance_fraction,metal_prior_scale,coupling_margin_db,nfc_margin_proxy_db,installed_L_uH,installed_Q_loaded,installed_f0_MHz
38.11320351635027,34.277192483506774,0.6542167083069843,0.39975025921167573,75.96317809810188,10.130290110634805,15.842095355708253,-0.0016393204038551092,1.2226731339560992,-0.009980945762384869,1.3891044953383056,-27.513628721785153,-32.0556876203577,1.815316227644419,20.656682775730946,13.085380031996714
36.041123131856004,31.023061908594517,0.8975664261639498,0.594448594558645,115.33994600684258,14.399116714063675,12.02885261241164,-0.017944288862445316,0.9291508608861052,0.012473321425507174,1.333114629718173,-27.13782438853972,-33.42178299065542,1.8200724082460193,19.47081565624239,12.92254742199131
41.090247111186834,13.35294970866336,1.1068760996032017,0.6355697764585082,95.54314009901442,7.71093185893099,14.217093953000258,-0.000134970014391091,0.9260264931720337,0.0056837940376686345,0.84212494846599,-29.338737086851655,-36.51917155094186,1.858498652109948,19.29833191326073,12.831351750953186
32.22499723411424,13.538598962020423,1.2244113235869396,0.47682794935991285,100.01022344581216,9.696516691412205,15.366909302730848,-0.009759282058708144,0.8578753776101065,0.031243212285052075,0.9135429860966919,-24.996096587679787,-32.42221015378292,1.823144117945463,18.527002857646274,12.793613016001457
39.70335537445462,6.9808867957435226,1.10033849993584,0.42783389195204136,71.92896395253427,13.771878524083647,12.42180769995515,0.08460826094735029,1.118336337036316,0.008027218696941531,1.1685029143240477,-30.40270289280871,-40.48796782370487,1.9545488472886716,19.778426871182976,12.497549567499924
35.83893660995116,25.029152734361112,0.9556748464122791,0.3469159923951477,56.7178464115588,12.510242511802824,10.611862472009632,0.025697660648105605,0.8566934775610284,-0.03838113501106998,0.9957221689066895,-27.061363746996804,-30.428414194718414,1.8437719488281956,19.12783081186573,13.174349262106732
35.165288246620484,26.446213265685707,0.9737133120875728,0.49926194783448286,76.54289972427277,11.318650376294778,10.135551913909715,-0.006819298235467586,0.8483438406948087,-0.016033342527274518,1.256118382186541,-26.387593636457773,-30.506971438291007,1.8193563369543244,18.87075941935246,13.110980961057168
40.691405480171724,28.650286005177403,0.9191920526859958,0.4489314363582232,89.65562482873852,14.82169443533777,9.533463689565629,0.013177139297906416,1.2254090276832124,0.03924169101598728,1.062916054610851,-30.137586350698406,-39.43626369027648,1.8578789793671757,21.00342904121439,12.62458965284388
47.34569937015537,25.974027910637957,1.3071237267246416,0.39275732285051895,73.91812208737241,3.308659760251602,4.2612644529485255,0.05106318455183445,1.1434838867397852,-0.03559992305974347,1.1445233455910664,-31.266811401992726,-37.62779972364579,1.9078290743533144,21.004966192042186,12.932601991661757
43.71917894604986,24.366309499538783,1.1218334578653122,0.41219852971607207,35.0,17.350872237095427,7.636098229289948,0.005482491061590671,0.8014106684852682,0.029832097427383696,1.1264319772883002,-31.783778804557695,-38.274658283860504,1.7988853262275835,18.326127396496727,12.888409024754914
33.542075087261416,10.27054315183215,1.1158367932141058,0.3940654289494894,107.54961284898384,35.4419177153654,11.42359349848286,-0.006570482356084222,1.0273135364331205,-0.0047336246317780445,1.3756438927722177,-35.63150487967097,-39.56826788318307,1.7949901477106756,18.325515521202018,13.124523995545397
43.50170971016379,22.563211563442152,1.3751745872648862,0.45029567429281625,89.49954015997126,24.122885009075205,10.811374325916045,-0.022126782474627748,1.0231468705669589,-0.006011855663982856,0.9159634537951729,-32.57381858252978,-36.44387388300548,1.794573635921378,19.572098001034888,13.134484063758618
37.09348556283307,8.526179916930715,1.2029127439874443,0.582930768482081,46.50520136452594,16.519894348859598,15.468347673891817,-0.06958263719746428,1.0338227851063917,-0.013428035511022176,0.987613677053472,-28.851746535897682,-29.11678300330734,1.6954566440506131,17.893869140025245,13.56364868595026
33.50028194074622,38.6578913135334,1.0407638464016113,0.49501847515865927,117.17160604273194,13.587142692048886,7.077582510605896,-0.05722749546746905,1.159358161151106,-0.044895430341596584,1.0597844360904798,-25.641506130334108,-25.487482658010663,1.7431077643164963,19.919626467113602,13.595546875696353
